cleaned_name,AmountUSDMillions,AmountUSDMillions_top95_winsorized,AmountUSDMillions_top99_winsorized,original_MinMax_Scaled_Value,winsorized_95_MinMax_Scaled_Value,winsorized_99_MinMax_Scaled_Value
shanghai ruralmmercial bank,56.33265775658981,56.33265775658981,56.33265775658981,0.0011266044528472447,0.4145327985017632,0.028463988915334606
shanghaimmercial vings bank,55.496657391938,55.496657391938,55.496657391938,0.00110988516829115,0.40838095718916284,0.028041571332061012
shank williams cisneros,0.6460317283996153,0.6460317283996153,0.6460317283996153,1.2920074345910562e-05,0.0047539263331735915,0.00032642943318559833
shanxi financial investment,1.8780468104715524,1.8780468104715524,1.8780468104715524,3.755931088875607e-05,0.013819904770627481,0.0009489469051034505
shanxi trust,0.0209317071,0.0209317071,0.0209317071,4.186143298231393e-07,0.00015402865592796901,1.0576412700812986e-05
shariaportfolio,0.04363431841289897,0.04363431841289897,0.04363431841289897,8.72646929276444e-07,0.0003210894229848945,2.2047678277101027e-05
sharp capital,0.10450615582434492,0.10450615582434492,0.10450615582434492,2.0900310527369342e-06,0.0007690244957376359,5.28052419528964e-05
sheaff brock investment advisors,0.03858271000728034,0.03858271000728034,0.03858271000728034,7.716191283679188e-07,0.0002839163611074546,1.9495181526415097e-05
shell asset managementmpany,1.3884717734213872,1.3884717734213872,1.3884717734213872,2.7768233393937676e-05,0.010217289190672003,0.0007015724867107686
shelter insurance,0.12931451327061455,0.12931451327061455,0.12931451327061455,2.586176754403279e-06,0.0009515807297881835,6.534050729552022e-05
shelton capital management,1.5345048070293066,1.5345048070293066,1.5345048070293066,3.0688767817983586e-05,0.01129189643624148,0.0007753606377009435
shenkman capital management,2.14372643500533,2.14372643500533,2.14372643500533,4.2872673694748e-05,0.015774950437149143,0.0010831905605680468
shenwan hongyuan,96.49460458822688,96.49460458822688,96.49460458822688,0.0019298086687742945,0.7100708558520473,0.048757176858199476
shenzhen investment,1.7984003676,1.7984003676,1.7984003676,3.596645088706834e-05,0.013233813785053625,0.0009087028342433233
shiga bank,23.445214135435464,23.445214135435464,23.445214135435464,0.0004688840121945523,0.17252532710706123,0.011846490835318019
shikoku bank,4.846773983530036,4.846773983530036,4.846773983530036,9.69312878333451e-05,0.03566575465451723,0.002448997157311556
shilanski associates,0.005351984611360973,0.005351984611360973,0.005351984611360973,1.070333489930261e-07,3.9382796312372565e-05,2.7042286683751646e-06
shimizu bank,3.301923619811153,3.301923619811153,3.301923619811153,6.603561610913489e-05,0.02429772816655058,0.001668409032289317
shin kong financial,15.36884268619443,15.36884268619443,15.36884268619443,0.0003073635653741501,0.11309406650224008,0.007765629805276275
shinhan financial,199.7449178896644,135.8943319079846,199.7449178896644,0.003994725673100774,0.9999999999999999,0.10092790507935291
shinkin central bank,8.977367389819216,8.977367389819216,8.977367389819216,0.00017953958498886195,0.06606138154272795,0.0045361197925956175
shinkumi,2.6647593805223404,2.6647593805223404,2.6647593805223404,5.329288216299104e-05,0.019609054027274257,0.001346460155842549
shinsei bank,12.508172158398583,12.508172158398583,12.508172158398583,0.00025015262791795343,0.0920433685854246,0.006320178843784395
shinyoung securities,0.7775268003950535,0.7775268003950535,0.7775268003950535,1.5549862106029007e-05,0.005721553681807365,0.00039287178521475675
shizuoka bank,5.270606672171138,5.270606672171138,5.270606672171138,0.00010540757519539262,0.038784594733849945,0.0026631530208950506
sia wealth management,0.01005389498681114,0.01005389498681114,0.01005389498681114,2.0106749161824735e-07,7.398254975612379e-05,5.080028610034198e-06
siammmercial bank,844.8706071139181,135.8943319079846,844.8706071139181,0.016896681735140685,0.9999999999999999,0.4268995745574177
sicart management,1.5209040188228427,1.5209040188228427,1.5209040188228427,3.0416763811973663e-05,0.011191812878494108,0.000768488377439211
sicredi,1536.8534135459347,135.8943319079846,1536.8534135459347,0.03073573963253823,0.9999999999999999,0.7765473942466306
siemens financial services,0.4442837143653975,0.4442837143653975,0.4442837143653975,8.885288479914031e-06,0.0032693315650986943,0.000224489395690428
sigma planning,0.16021849305885283,0.16021849305885283,0.16021849305885283,3.204229633136835e-06,0.0011789925678969313,8.095579289545021e-05
signal iduna,0.027979535610962593,0.027979535610962593,0.027979535610962593,5.595648070713378e-07,0.00020589122014577358,1.413756747156182e-05
signaturefd,0.20607207051908397,0.20607207051908397,0.20607207051908397,4.121261541121509e-06,0.0015164133921903014,0.0001041248705587915
signet financial management,0.0368748653537867,0.0368748653537867,0.0368748653537867,7.374637117596286e-07,0.00027134891527955503,1.8632234999548467e-05
silchester investors,408.74270969972434,135.8943319079846,408.74270969972434,0.008174500827054423,0.9999999999999999,0.20653113907159334
silicon valley capital partners,6.768896492505324e-05,6.768896492505324e-05,6.768896492505324e-05,1.3520044303457236e-09,4.974684581456967e-07,3.415878485264774e-08
silver oak securities,0.03696858853599062,0.03696858853599062,0.03696858853599062,7.393380943783762e-07,0.00027203859218474465,1.8679591821144807e-05
silvercrest asset management,0.024269206280986538,0.024269206280986538,0.024269206280986538,4.853614281164367e-07,0.00017858817313692898,1.226279753725635e-05
silverlake wealth management,0.020624306928318143,0.020624306928318143,0.020624306928318143,4.1246659214232876e-07,0.0001517666029964006,1.0421088321649803e-05
simpel,0.014026003704948421,0.014026003704948421,0.014026003704948421,2.805062320235119e-07,0.00010321194192338015,7.087071472885532e-06
simplex trading,0.10842180900223751,0.10842180900223751,0.10842180900223751,2.168340731144107e-06,0.0007978384508554753,5.478375873623759e-05
simplicity,0.5125225577302298,0.5125225577302298,0.5125225577302298,1.0250006353536712e-05,0.003771477919915997,0.000258969389382253
simplify asset management,0.014499245106782611,0.014499245106782611,0.014499245106782611,2.899706509347242e-07,0.00010669436385730962,7.326192767229782e-06
simplyrich,0.1390928739006575,0.1390928739006575,0.1390928739006575,2.7817355134402953e-06,0.0010235363477961463,7.028135617593998e-05
singaporensortium investment management,0.553234230857007,0.553234230857007,0.553234230857007,1.1064204620118563e-05,0.004071061225421733,0.00027954034521000603
sinolink securities,0.538685751845781,0.538685751845781,0.538685751845781,1.0773247617308683e-05,0.00396400393453881,0.0002721892319759965
sinopac,212.52106630976039,135.8943319079846,212.52106630976039,0.004250237596298859,0.9999999999999999,0.10738348807590994
sionna investment managers,0.021129609246582373,0.021129609246582373,0.021129609246582373,4.225722016649187e-07,0.00015548495027026252,1.067640948313353e-05
sistema deoperativas de crédito sicoob,361.77587880134905,135.8943319079846,361.77587880134905,0.007235204812733938,0.9999999999999999,0.1827995522912761
sit investment associates,0.05452318081431236,0.05452318081431236,0.05452318081431236,1.0904147636926591e-06,0.00040121684445573974,2.7549645901384884e-05
sita gestao,1.7800302037439364,1.7800302037439364,1.7800302037439364,3.559906349127512e-05,0.01309863401993948,0.0008994206849183643
sittner nelson,0.0010168792555251536,0.0010168792555251536,0.0010168792555251536,2.0334989650734898e-08,7.4822357981275265e-06,5.137694232870595e-07
sjs investment services,0.0005932399816972831,0.0005932399816972831,0.0005932399816972831,1.1862570417741514e-08,4.3648189923827416e-06,2.9971128910827516e-07
sjunde ap fonden ap 7,63.182631945864514,63.182631945864514,63.182631945864514,0.001263598014710208,0.46493942030434765,0.03192517106891545
skandia,1.2543317532926108,1.2543317532926108,1.2543317532926108,2.5085548957756407e-05,0.009230198571584835,0.0006337936847880338
skandinaviska enskilda banken,33.429994722368555,33.429994722368555,33.429994722368555,0.0006685709919157075,0.2459999191157961,0.016891640411067367
skba capital management,0.0008054319877330673,0.0008054319877330673,0.0008054319877330673,1.6106227094755566e-08,5.926267532513664e-06,4.0692850834590554e-07
skopos administradora de recursos,23.822132979564387,23.822132979564387,23.822132979564387,0.00047642206322419563,0.17529894421879016,0.012036941885292776
skyview investment advisors,9.10347174108142e-05,9.10347174108142e-05,9.10347174108142e-05,1.818899297249472e-09,6.692618815558218e-07,4.5955019354107556e-08
slavonic benevolent order of the state of texas,0.13923428888360326,0.13923428888360326,0.13923428888360326,2.7845636908434832e-06,0.0010245769723832765,7.035281089995735e-05
smbc,3812.0431854588865,135.8943319079846,1979.0851465257185,0.07623756812943375,0.9999999999999999,1.0000000000000002
smith asset management,1.6458732289170819,1.6458732289170819,1.6458732289170819,3.291603997578991e-05,0.012111418637016685,0.0008316333160584723
smith capital investors,0.1308807836357455,0.1308807836357455,0.1308807836357455,2.6175008076377646e-06,0.0009631063787547691,6.613191860389593e-05
smith lley associates,0.04116199436510095,0.04116199436510095,0.04116199436510095,8.232025856878775e-07,0.0003028964342513143,2.0798452566804836e-05
smith moore,0.02708599965693284,0.02708599965693284,0.02708599965693284,5.41694860468208e-07,0.00019931599407086218,1.3686078077264105e-05
smithfield trustmpany,0.04774652719199843,0.04774652719199843,0.04774652719199843,9.548875497819982e-07,0.00035134976367725575,2.4125511454969478e-05
snowden capital advisors,0.06489514078613158,0.06489514078613158,0.06489514078613158,1.2978449963881847e-06,0.0004775405573931739,3.279043101387838e-05
social security office,4.505892678351034,4.505892678351034,4.505892678351034,9.011395642761729e-05,0.03315732549041426,0.0022767552980907943
société générale,94.79720948244893,94.79720948244893,94.79720948244893,0.0018958622340865016,0.6975803046788077,0.0478995103202886
société générale de banque au liban,0.45717363089275026,0.45717363089275026,0.45717363089275026,9.143075666902732e-06,0.003364184060817361,0.00023100246388789287
sol capital management,0.0064342730331711515,0.0064342730331711515,0.0064342730331711515,1.2867818177195378e-07,4.7346987366540325e-05,3.2510916589630465e-06
solana capital,2.51889159,2.51889159,2.51889159,5.0375652457801184e-05,0.018535662749165405,0.0012727554995346905
sole capital,0.05025091999999999,0.05025091999999999,0.05025091999999999,1.0049732408506312e-06,0.0003697787354704201,2.539094099573816e-05
solidium,18.027949890303415,18.027949890303415,18.027949890303415,0.0003605434106116293,0.1326615287242023,0.009109234050344939
solidus,0.25451952506074366,0.25451952506074366,0.25451952506074366,5.090168748282638e-06,0.0018729216724992985,0.00012860459273184203
solis investimentos,0.24093790833669487,0.24093790833669487,0.24093790833669487,4.818548155346937e-06,0.0017729791911467855,0.00012174201951285735
solventis,0.11255454744954127,0.11255454744954127,0.11255454744954127,2.2509919272654904e-06,0.0008282498623682971,5.687196522636157e-05
somma investimentos,0.31565995988111056,0.31565995988111056,0.31565995988111056,6.312924587714387e-06,0.002322833261897874,0.0001594978743727811
sompo,9.958464398944596,9.958464398944596,9.958464398944596,0.00019916067699584034,0.07328093953289697,0.005031852384440005
sonar servicos de investimento,0.06761816396150842,0.06761816396150842,0.06761816396150842,1.3523031057945456e-06,0.0004975783554298153,3.4166330974663384e-05
sonata gestora de patrimônio,0.010977397135738117,0.010977397135738117,0.010977397135738117,2.1953673621302194e-07,8.077828683024625e-05,5.546659442258992e-06
sonoma private wealth,0.03649476578151525,0.03649476578151525,0.03649476578151525,7.298620489169298e-07,0.0002685518922751749,1.844017677862998e-05
soochow securities,0.0014562466000000002,0.0014562466000000002,0.0014562466000000002,2.9121956699475556e-08,1.0715390106946085e-05,7.357746994446862e-07
soprarno sgr,0.06508554319716658,0.06508554319716658,0.06508554319716658,1.3016528800026691e-06,0.0004789416637416283,3.288663830004669e-05
soundome strategies,0.0012629110777241238,0.0012629110777241238,0.0012629110777241238,2.5255413395899546e-08,9.292699994095149e-06,6.380853591837781e-07
source for alpha,0.028675436169742864,0.028675436169742864,0.028675436169742864,5.73482216628735e-07,0.000211012114810394,1.4489194868711507e-05
south state,0.0041213018807131855,0.0041213018807131855,0.0041213018807131855,8.242075832682248e-08,3.032662219424742e-05,2.0823844122745026e-06
southern baptistnvention,1.1984792139308404,1.1984792139308404,1.1984792139308404,2.3968546456018448e-05,0.008819198799829371,0.0006055722919579975
southern farm bureau casualty,0.03445502551464615,0.03445502551464615,0.03445502551464615,6.89069006970695e-07,0.00025354213992186575,1.7409528718571368e-05
southern farm bureau life insurance,1.3190589121416887,1.3190589121416887,1.3190589121416887,2.63800361769767e-05,0.009706503638773232,0.0006664992805859272
southern mutual church insurance,0.02426628711119327,0.02426628711119327,0.02426628711119327,4.853030472442448e-07,0.00017856669196288644,1.2261322527553752e-05
southern trust insurancempany,0.005816230099302723,0.005816230099302723,0.005816230099302723,1.1631785740351454e-07,4.2799020386745875e-05,2.9388044716329796e-06
southport capital,0.1271082589992046,0.1271082589992046,0.1271082589992046,2.5420535763204973e-06,0.0009353456577154414,6.422572237816651e-05
southwest securities,0.3776299007359884,0.3776299007359884,0.3776299007359884,7.5522698307138765e-06,0.002778848903050399,0.00019081029211607693
sowell management,0.06183883954825875,0.06183883954825875,0.06183883954825875,1.23672161385662e-06,0.00045505027985994737,3.124613099052127e-05
sparebanken 1 gruppen,0.9018282470605504,0.9018282470605504,0.9018282470605504,1.803578357856358e-05,0.006636245597200588,0.0004556793136776418
sparkasse kölnbonn,0.0036078651002070766,0.0036078651002070766,0.0036078651002070766,7.21524665917799e-08,2.6548416189467083e-05,1.8229530374144007e-06
sparta asset management,0.390961319997753,0.390961319997753,0.390961319997753,7.818886690703976e-06,0.0028769502666835096,0.00019754644456800453
spartan planning wealth management,0.03682795881410254,0.03682795881410254,0.03682795881410254,7.365256215174696e-07,0.00027100374606568717,1.8608533876952235e-05
sparx,0.8315008946557025,0.8315008946557025,0.8315008946557025,1.662929732969319e-05,0.006118730617275738,0.00042014402984644477
spearsacus advisors,0.0027649016887369452,0.0027649016887369452,0.0027649016887369452,5.5293927118994595e-08,2.034533619218459e-05,1.3970171382003083e-06
spiekermann,0.051582721872880245,0.051582721872880245,0.051582721872880245,1.0316081269422166e-06,0.00037957901083895496,2.606387913348124e-05
spinoza capital,0.00016128944356044926,0.00016128944356044926,0.00016128944356044926,3.2239330838022715e-09,1.1862424296597201e-06,8.145360630273565e-08
spire investment partners,0.019908779036791394,0.019908779036791394,0.019908779036791394,3.9815665289817456e-07,0.0001465012774899393,1.0059543547887094e-05
spotlight asset,0.004280025320645674,0.004280025320645674,0.004280025320645674,8.559508990628147e-08,3.149461380805659e-05,2.1625848221548e-06
springs fund,0.006757478270245856,0.006757478270245856,0.006757478270245856,1.3514200709686577e-07,4.972534437923504e-05,3.4144020843159456e-06
sprucegrove investment management,0.6512875047293876,0.6512875047293876,0.6512875047293876,1.3025185328795416e-05,0.004792601797111632,0.0003290850927155719
spx,27.965488237348183,27.965488237348183,27.965488237348183,0.0005592855863767609,0.205788481215859,0.014130512879566126
squarepoint,3.3400604192422394,3.3400604192422394,3.3400604192422394,6.679831912782628e-05,0.02457836385546948,0.0016876789457135521
srb,0.030704755858695306,0.030704755858695306,0.030704755858695306,6.140668560254087e-07,0.00022594518568790556,1.5514577577789443e-05
srs capital advisors,0.0001582530838213059,0.0001582530838213059,0.0001582530838213059,3.1632085140055217e-09,1.163898894808562e-06,7.991938239902672e-08
ss c technologies,0.003170194703316482,0.003170194703316482,0.003170194703316482,6.339943702768341e-08,2.332774913866362e-05,1.6018052016692316e-06
ssi investment management,6.376018034319152e-05,6.376018034319152e-05,6.376018034319152e-05,1.2734321352114968e-09,4.685578735084869e-07,3.2173632981375777e-08
st germain investment management,0.011133038934241436,0.011133038934241436,0.011133038934241436,2.2264943762803048e-07,8.192360169670439e-05,5.62530274812347e-06
st james investmentmpany,0.0020121536668504273,0.0020121536668504273,0.0020121536668504273,4.02396174450989e-08,1.48061204515929e-05,1.0166656292010071e-06
st johns investment managementmpany,4.720166150806468e-06,4.720166150806468e-06,4.720166150806468e-06,9.268289248900262e-11,3.410256252725254e-08,2.34166021426672e-09
stadtsparkasse düsseldorf,0.0038106266264003393,0.0038106266264003393,0.0038106266264003393,7.620752182475834e-08,2.8040469047555413e-05,1.925405186357059e-06
stamos capital partners,0.07148996064776778,0.07148996064776778,0.07148996064776778,1.429735692283758e-06,0.0005260695855962518,3.6122687775796565e-05
stan financial,3.933476061594858,3.933476061594858,3.933476061594858,7.86661189566737e-05,0.028945107003588308,0.0019875223574131913
standard bank,25.73221160910342,25.73221160910342,25.73221160910342,0.0005146219845185832,0.18935456084332045,0.013002073998468906
standard chartered,689.7300554745931,135.8943319079846,689.7300554745931,0.013794004824075345,0.9999999999999999,0.34850954069838863
stanley laman,0.2986332995624234,0.2986332995624234,0.2986332995624234,5.972406101186381e-06,0.002197539880706899,0.00015089457584905878
stara financeira,6.398886974741032,6.398886974741032,6.398886974741032,0.00012797220582872905,0.047087224339081794,0.003233254971586518
starlight invesments,0.01042463085078312,0.01042463085078312,0.01042463085078312,2.084818883900463e-07,7.671066842745393e-05,5.267355499248077e-06
state bank of india,83.64017718596965,83.64017718596965,83.64017718596965,0.0016727312336065345,0.6154795124906551,0.042262040746759
state development of selangor,1.7816571399999999,1.7816571399999999,1.7816571399999999,3.5631600809881526e-05,0.01311060608848898,0.0009002427497289613
state farm,248.28262723831074,135.8943319079846,248.28262723831074,0.004965437898374775,0.9999999999999999,0.12545323155960011
state financial secretary rawak,95.23090625606957,95.23090625606957,95.23090625606957,0.0019045357946204657,0.700771731192374,0.048118650347892165
state fund,2.8643884774754795,2.8643884774754795,2.8643884774754795,5.728529151920689e-05,0.02107805640784729,0.0014473295385026353
state insurance supervisionency,0.5821674827260904,0.5821674827260904,0.5821674827260904,1.164284464419779e-05,0.004283971149486459,0.00029415985358291784
state of wisconsin investment board,36.66510458674339,36.66510458674339,36.66510458674339,0.0007332703923941265,0.26980598829466684,0.018526289567115228
state street,688.8374956843724,135.8943319079846,688.8374956843724,0.013776154399904485,0.9999999999999999,0.34805854454401586
state teachers retirement system of ohio,4.2183817414202815,4.2183817414202815,4.2183817414202815,8.436398624723738e-05,0.031041630648137825,0.00213148063042531
steadyhand investment management,0.0013846293894584027,0.0013846293894584027,0.0013846293894584027,2.76896744029751e-08,1.0188383501289283e-05,6.995876709732599e-07
steel canyon capital,0.0017176255516771028,0.0017176255516771028,0.0017176255516771028,3.434930976634091e-08,1.2638788589961208e-05,8.678452938540715e-07
stephens,1.6367662109755925,1.6367662109755925,1.6367662109755925,3.273390749013647e-05,0.012044403200689236,0.0008270316858770364
sterling capital management,0.5574758497842782,0.5574758497842782,0.5574758497842782,1.1149033331710216e-05,0.004102273851220004,0.0002816835672613166
sterling investors life insurancempany,0.0012752036068638304,0.0012752036068638304,0.0012752036068638304,2.5501253351587173e-08,9.383156519947846e-06,6.44296577110313e-07
stevens capital management,0.3223771537659925,0.3223771537659925,0.3223771537659925,6.447262658280392e-06,0.0023722627987653303,0.00016289196476700456
steward financial,2.922046368180225,2.922046368180225,2.922046368180225,5.843839948704653e-05,0.021502341143874386,0.0014764631464267127
steward partners,0.06925414202304521,0.06925414202304521,0.06925414202304521,1.3850212526936248e-06,0.0005096169595393502,3.499296446462701e-05
stichting pensioenfonds voor huisartsen,1.4640930668386936,1.4640930668386936,1.4640930668386936,2.928059388635261e-05,0.01077376047540717,0.0007397827140743253
stifel financial,3.2212135663107686,3.2212135663107686,3.2212135663107686,6.442148481438052e-05,0.023703810433425367,0.001627627536027991
stk capital,2.80699556,2.80699556,2.80699556,5.613748278687858e-05,0.020655721519365063,0.001418329817303817
stokes family office,0.020343137381706386,0.020343137381706386,0.020343137381706386,4.0684344428608586e-07,0.00014969757228083179,1.0279017856860785e-05
stone investment,0.025026290377697474,0.025026290377697474,0.025026290377697474,5.005024555382083e-07,0.0001841592965720233,1.2645339995357673e-05
stonebridge capital advisors,0.0055105745232936175,0.0055105745232936175,0.0055105745232936175,1.102050101279255e-07,4.0549805339211016e-05,2.7843616086975787e-06
stonehage financial services,0.034719999999999994,0.034719999999999994,0.034719999999999994,6.943682676026933e-07,0.00025549199670986335,1.754341607851164e-05
stonewood,0.0011911674132319672,0.0011911674132319672,0.0011911674132319672,2.3820602129709564e-08,8.764762856981563e-06,6.018344355581758e-07
stonex,0.0047071582438023216,0.0047071582438023216,0.0047071582438023216,9.413737910552943e-08,3.463773918664567e-05,2.3784082413366385e-06
stonnington,0.1758356492690694,0.1758356492690694,0.1758356492690694,3.516559256036392e-06,0.0012939138894915198,8.884689158734312e-05
storebrand,66.82049047526525,66.82049047526525,66.82049047526525,0.0013363520403058776,0.4917091794298524,0.0337633226693884
strait and sound wealth management,0.03595843609795222,0.03595843609795222,0.03595843609795222,7.191359189120641e-07,0.00026460522521135,1.816917798682569e-05
strategic asset management,0.48435668899045564,0.48435668899045564,0.48435668899045564,9.686713328627532e-06,0.0035642149063516556,0.0002447376274035223
strategic capital advisers,0.19492949979725346,0.19492949979725346,0.19492949979725346,3.898419759632234e-06,0.0014344190177934936,9.849470818711463e-05
strategic investment advisors,0.033922585114363225,0.033922585114363225,0.033922585114363225,6.784206592690778e-07,0.0002496240927660823,1.714049511926377e-05
strategic wealth partners,0.2613101548973216,0.2613101548973216,0.2613101548973216,5.225975474395897e-06,0.001922891599467735,0.00013203578913528803
strathbridge asset management,0.0006418864875509777,0.0006418864875509777,0.0006418864875509777,1.2835458479059998e-08,4.722792023350327e-06,3.242915887185284e-07
stratos wealth partners,0.40831025011483274,0.40831025011483274,0.40831025011483274,8.165850294591956e-06,0.0030046151213132316,0.00020631258085490863
street capital partners,0.09378045748193338,0.09378045748193338,0.09378045748193338,1.8755263584425726e-06,0.0006900977428805146,4.7385718512126e-05
strive enterprises,0.6521153579100952,0.6521153579100952,0.6521153579100952,1.304174167671601e-05,0.00479869368607865,0.0003295033936573969
strongbox wealth,0.09504051359823053,0.09504051359823053,0.09504051359823053,1.9007263914279577e-06,0.0006993700657169527,4.802240466914346e-05
sts gaea capital,1.16610448,1.16610448,1.16610448,2.3321079765925536e-05,0.008580964184030919,0.000589213857865822
styrax capital,32.87028791875838,32.87028791875838,32.87028791875838,0.0006573773397198281,0.2418812278053842,0.016608829535235667
sucorinvest inti investama,829.5922737353468,135.8943319079846,829.5922737353468,0.016591128275955765,0.9999999999999999,0.41917967761106606
sugarloaf wealth management,0.009522284683239936,0.009522284683239936,0.009522284683239936,1.904357451332315e-07,7.00706109986862e-05,4.811414445288685e-06
sul america investimentos,0.06416102968871872,0.06416102968871872,0.06416102968871872,1.2831634090918148e-06,0.0004721384844180218,3.2419496444067966e-05
sulamérica,2.132658594148634,2.132658594148634,2.132658594148634,4.265132644595613e-05,0.015693505974320628,0.0010775981579993117
sumitomo life,11.98326721180411,11.98326721180411,11.98326721180411,0.00023965498277557385,0.08818077226108795,0.006054952788433161
sumitomo mitsui trust,520.1968669870043,135.8943319079846,520.1968669870043,0.010403487618731095,0.9999999999999999,0.2628471381521639
summit trail advisors,0.01745490714545105,0.01745490714545105,0.01745490714545105,3.4908133648654957e-07,0.0001284440718770402,8.819641416463125e-06
sun life financial,114.56187245985028,114.56187245985028,114.56187245985028,0.002291138406737591,0.8430217128110185,0.057886277697606986
sunarko,0.09404480999999999,0.09404480999999999,0.09404480999999999,1.880813180266528e-06,0.0006920430228235555,4.7519291601966095e-05
sunbelt securities,0.02036680008776296,0.02036680008776296,0.02036680008776296,4.07316677950394e-07,0.0001498716980573766,1.0290974242920849e-05
sunbridge capital partners,0.023789195749659247,0.023789195749659247,0.023789195749659247,4.757616324673933e-07,0.00017505593948971955,1.2020255910287565e-05
suno asset,0.00238273,0.00238273,0.00238273,4.765082373836691e-08,1.753306519005722e-05,1.2039119100475834e-06
supremeuncil of the royal arcanum,0.003635081442745533,0.003635081442745533,0.003635081442745533,7.269676991354474e-08,2.6748691963839135e-05,1.836705019024396e-06
sura,0.2804532158,0.2804532158,0.2804532158,5.608820142938396e-06,0.0020637588501175247,0.00014170847094845514
susquehanna sig,6.173198354924912,6.173198354924912,6.173198354924912,0.00012345862854416703,0.04542645882524517,0.0031192181297547738
sustainable insight capital management,0.028637639006753295,0.028637639006753295,0.028637639006753295,5.727263060452523e-07,0.00021073397839011245,1.447009656813684e-05
suzhou citymmercial bank,0.9981290687986539,0.9981290687986539,0.9981290687986539,1.996171675958042e-05,0.007344890471838381,0.0005043385752113537
svb financial,0.12378275778987634,0.12378275778987634,0.12378275778987634,2.4755464270879087e-06,0.0009108744294843762,6.254539992447603e-05
svenska handelsbanken,24.25387852556222,24.25387852556222,24.25387852556222,0.0004850566008925742,0.1784760123143369,0.012255095988856476
svm asset management,4.191018665130275,4.191018665130275,4.191018665130275,8.381674837729544e-05,0.03084027511017606,0.0021176545066027806
swarthmore,0.00647664857324951,0.00647664857324951,0.00647664857324951,1.2952565593912519e-07,4.765881450097749e-05,3.272503340089847e-06
swedbank,24.552638276198053,24.552638276198053,24.552638276198053,0.0004910315376222595,0.18067448333685754,0.012406054501770012
swiss life,3.768067527497172,3.768067527497172,3.768067527497172,7.535809127329162e-05,0.02772792206379151,0.001903944076612472
swiss re,1.4831698877775685,1.4831698877775685,1.4831698877775685,2.966211381288465e-05,0.010914140288774512,0.0007494219258956012
swiss rock asset management,0.7997326928294582,0.7997326928294582,0.7997326928294582,1.5993960757334588e-05,0.005884959264193717,0.00040409206670408534
sycomore asset management,7.947469350487368,7.947469350487368,7.947469350487368,0.00015894251456709864,0.058482713429626576,0.0040157288224625266
sydbank,1.041859342112365,1.041859342112365,1.041859342112365,2.0836284420268277e-05,0.007666686625712835,0.0005264347813257676
sygnia,0.473811259990003,0.473811259990003,0.473811259990003,9.475813865326347e-06,0.003486614694046607,0.0002394091911715479
symmetry partners,0.10492046548397974,0.10492046548397974,0.10492046548397974,2.0983168877516814e-06,0.0007720732590972218,5.3014585982576025e-05
synovus financial,0.15381931588200246,0.15381931588200246,0.15381931588200246,3.076251621800454e-06,0.0011319032074280592,7.772239124602567e-05
syntax,0.07731304037862022,0.07731304037862022,0.07731304037862022,1.5461922527465018e-06,0.0005689196416123685,3.906499662053089e-05
syquant capital,0.0013961814095100901,0.0013961814095100901,0.0013961814095100901,2.7920704817085406e-08,1.0273390873537928e-05,7.054247215278901e-07
t d,0.7588369347713674,0.7588369347713674,0.7588369347713674,1.5176080951271104e-05,0.005584021340516307,0.00038342809571139877
t rowe price,519.4669639121702,135.8943319079846,519.4669639121702,0.01038889018824839,0.9999999999999999,0.26247832982870833
ta associates,17.00095473321337,17.00095473321337,17.00095473321337,0.00034000439532510954,0.12510422193061205,0.008590309860075779
ta enterprise,1.5732450835763403,1.5732450835763403,1.5732450835763403,3.14635398572774e-05,0.011576972907258171,0.0007949354784382014
tacita capital,0.012142069585131818,0.012142069585131818,0.012142069585131818,2.428291783211869e-07,8.934871382140169e-05,6.135149761378807e-06
taekwang,0.40898286617220775,0.40898286617220775,0.40898286617220775,8.179302034251107e-06,0.003009564673280235,0.000206652442966746
tai fung bank,6.848642957405457,6.848642957405457,6.848642957405457,0.0001369669366601018,0.050396825090149124,0.003460509460092722
taichungmmercial bank,4.658598972129908,4.658598972129908,4.658598972129908,9.316795028593211e-05,0.03428103897964728,0.002353915340473797
taikang insurance,0.0252998545004193,0.0252998545004193,0.0252998545004193,5.059735014916745e-07,0.0001861723615693171,1.2783567561369136e-05
taishin financial,243.11121194231703,135.8943319079846,243.11121194231703,0.004862014063233901,0.9999999999999999,0.12284019830769766
taiwan business bank,271.96825821441627,135.8943319079846,271.96825821441627,0.005439130041254513,0.9999999999999999,0.13742120121401985
taiwan financial,378.442820558586,135.8943319079846,378.442820558586,0.00756852923901593,0.9999999999999999,0.19122109079214278
taiwanoperative financial,110.23967893654071,110.23967893654071,110.23967893654071,0.00220469827288332,0.8112161660648469,0.055702342594519276
talis asset management,2.5918614689677e-06,2.5918614689677e-06,2.5918614689677e-06,5.011863880886057e-11,1.844109487587213e-08,1.2662619750008164e-09
tandem investment advisors,0.012356794234392142,0.012356794234392142,0.012356794234392142,2.4712348567317736e-07,9.092879921849772e-05,6.243646684639832e-06
tappert asset management,0.004425816937407328,0.004425816937407328,0.004425816937407328,8.851079620211115e-08,3.256744454946266e-05,2.23625098908244e-06
taspen,13.02509753,13.02509753,13.02509753,0.0002604906884589541,0.09584724594123577,0.006581372947803262
tavola capital,0.028190302613584056,0.028190302613584056,0.028190302613584056,5.637799649120058e-07,0.0002074421825722071,1.4244064659416826e-05
